Song,Artist,Date,Streams,Rank,Country,Links,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",5/30/20,"90,068",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",5/31/20,"130,759",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,5/31/20,"125,683",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",5/31/20,"102,286",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,5/31/20,"99,219",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",5/31/20,"89,634",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/1/20,"129,800",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/1/20,"129,023",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/1/20,"104,260",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/1/20,"96,718",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/1/20,"90,457",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/2/20,"131,005",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/2/20,"129,268",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/2/20,"103,649",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/2/20,"98,770",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/2/20,"92,000",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/3/20,"127,754",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/3/20,"125,799",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/3/20,"102,030",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/3/20,"94,376",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/3/20,"89,811",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/4/20,"127,022",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/4/20,"124,632",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/4/20,"102,223",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/4/20,"92,895",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/4/20,"89,626",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/5/20,"128,048",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/5/20,"122,589",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/5/20,"99,692",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/5/20,"93,447",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/5/20,"88,085",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/6/20,"128,653",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/6/20,"122,307",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/6/20,"100,241",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/6/20,"93,710",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/6/20,"88,515",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/7/20,"126,990",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/7/20,"120,199",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/7/20,"98,458",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/7/20,"94,697",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/7/20,"89,664",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/8/20,"124,015",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/8/20,"122,953",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/8/20,"101,960",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/8/20,"90,396",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/8/20,"88,777",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/9/20,"126,177",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/9/20,"124,961",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/9/20,"100,259",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/9/20,"90,917",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/9/20,"88,824",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/10/20,"126,386",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/10/20,"124,962",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/10/20,"97,380",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/10/20,"91,650",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/10/20,"88,450",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/11/20,"125,455",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/11/20,"124,104",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/11/20,"95,853",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/11/20,"90,581",4,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/11/20,"88,653",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/12/20,"127,197",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/12/20,"121,047",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Bambiha Bole,"Sidhu Moose Wala,Amrit Maan",6/12/20,"105,517",3,in,https://open.spotify.com/track/60GK6ultL3skUR60O9haSJ,0.586,0.625,-6.066,0.186,0.23,0,0.435,0.685,188.345,"['desi pop', 'punjabi pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/12/20,"94,245",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/12/20,"91,802",5,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/13/20,"127,790",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/13/20,"120,711",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Bambiha Bole,"Sidhu Moose Wala,Amrit Maan",6/13/20,"111,559",3,in,https://open.spotify.com/track/60GK6ultL3skUR60O9haSJ,0.586,0.625,-6.066,0.186,0.23,0,0.435,0.685,188.345,"['desi pop', 'punjabi pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/13/20,"93,327",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Genda Phool (feat. Payal Dev),Badshah,6/13/20,"90,982",5,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/14/20,"122,120",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/14/20,"109,461",2,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Bambiha Bole,"Sidhu Moose Wala,Amrit Maan",6/14/20,"100,474",3,in,https://open.spotify.com/track/60GK6ultL3skUR60O9haSJ,0.586,0.625,-6.066,0.186,0.23,0,0.435,0.685,188.345,"['desi pop', 'punjabi pop']"
Khairiyat,"Pritam, Arijit Singh",6/14/20,"93,787",4,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",6/14/20,"86,638",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",6/15/20,"128,369",1,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/15/20,"123,805",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/15/20,"116,881",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Bambiha Bole,"Sidhu Moose Wala,Amrit Maan",6/15/20,"102,575",4,in,https://open.spotify.com/track/60GK6ultL3skUR60O9haSJ,0.586,0.625,-6.066,0.186,0.23,0,0.435,0.685,188.345,"['desi pop', 'punjabi pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/15/20,"87,815",5,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Khairiyat,"Pritam, Arijit Singh",6/16/20,"143,162",1,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/16/20,"126,008",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/16/20,"119,926",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Bambiha Bole,"Sidhu Moose Wala,Amrit Maan",6/16/20,"93,750",4,in,https://open.spotify.com/track/60GK6ultL3skUR60O9haSJ,0.586,0.625,-6.066,0.186,0.23,0,0.435,0.685,188.345,"['desi pop', 'punjabi pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/16/20,"87,464",5,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Khairiyat,"Pritam, Arijit Singh",6/17/20,"151,991",1,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/17/20,"125,807",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/17/20,"123,359",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/17/20,"89,256",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur",6/17/20,"87,124",5,in,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga,0.696,0.704,-7.876,0.0423,0.167,0,0.155,0.426,124.972,"['desi pop', 'filmi', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",6/18/20,"147,498",1,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/18/20,"125,389",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/18/20,"120,819",3,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/18/20,"89,047",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur",6/18/20,"88,107",5,in,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga,0.696,0.704,-7.876,0.0423,0.167,0,0.155,0.426,124.972,"['desi pop', 'filmi', 'modern bollywood']"
Stay Gold,BTS,6/19/20,"145,139",1,in,https://open.spotify.com/track/0UwQTbq7ZtBJ7v530mpaxP,0.724,0.631,-5.403,0.0517,0.0873,0,0.0752,0.548,129.019,"['k-pop', 'k-pop boy group']"
Khairiyat,"Pritam, Arijit Singh",6/19/20,"139,917",2,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",6/19/20,"124,854",3,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,6/19/20,"117,424",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
death bed (coffee for your head),"Powfu, beabadoobee",6/19/20,"87,585",5,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
